Id,Load_Number__c,Stop_Positions__r
a07S800000MYC1HIAX,114K6H6TN,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LJMAY'}), 'Id': 'a0BS8000005r9LJMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LKMAY'}), 'Id': 'a0BS8000005r9LKMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJJMA2'}), 'Id': 'a0BS8000005uJJJMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJKMA2'}), 'Id': 'a0BS8000005uJJKMA2', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w1OMAQ'}), 'Id': 'a0BS80000061w1OMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w1PMAQ'}), 'Id': 'a0BS80000061w1PMAQ', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1nIAH,114L52FCS,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MRMAY'}), 'Id': 'a0BS8000005r9MRMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MSMAY'}), 'Id': 'a0BS8000005r9MSMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKRMA2'}), 'Id': 'a0BS8000005uJKRMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKSMA2'}), 'Id': 'a0BS8000005uJKSMA2', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xY4MAI'}), 'Id': 'a0BS80000061xY4MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xY5MAI'}), 'Id': 'a0BS80000061xY5MAI', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1yIAH,114MR2HBV,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MnMAI'}), 'Id': 'a0BS8000005r9MnMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MoMAI'}), 'Id': 'a0BS8000005r9MoMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKnMAM'}), 'Id': 'a0BS8000005uJKnMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKoMAM'}), 'Id': 'a0BS8000005uJKoMAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYQMAY'}), 'Id': 'a0BS80000061xYQMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYRMAY'}), 'Id': 'a0BS80000061xYRMAY', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC24IAH,114S7MG37,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MzMAI'}), 'Id': 'a0BS8000005r9MzMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9N0MAI'}), 'Id': 'a0BS8000005r9N0MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKzMAM'}), 'Id': 'a0BS8000005uJKzMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJL0MAM'}), 'Id': 'a0BS8000005uJL0MAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYcMAI'}), 'Id': 'a0BS80000061xYcMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYdMAI'}), 'Id': 'a0BS80000061xYdMAI', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1BIAX,114X8DDMN,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9L7MAI'}), 'Id': 'a0BS8000005r9L7MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9L8MAI'}), 'Id': 'a0BS8000005r9L8MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJ7MAM'}), 'Id': 'a0BS8000005uJJ7MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJ8MAM'}), 'Id': 'a0BS8000005uJJ8MAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w1CMAQ'}), 'Id': 'a0BS80000061w1CMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w1DMAQ'}), 'Id': 'a0BS80000061w1DMAQ', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1dIAH,114XJRMQ5,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9M3MAI'}), 'Id': 'a0BS8000005r9M3MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9M4MAI'}), 'Id': 'a0BS8000005r9M4MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJK3MAM'}), 'Id': 'a0BS8000005uJK3MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJK4MAM'}), 'Id': 'a0BS8000005uJK4MAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xXgMAI'}), 'Id': 'a0BS80000061xXgMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xXhMAI'}), 'Id': 'a0BS80000061xXhMAI', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1FIAX,114ZHJB5J,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LFMAY'}), 'Id': 'a0BS8000005r9LFMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LGMAY'}), 'Id': 'a0BS8000005r9LGMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJFMA2'}), 'Id': 'a0BS8000005uJJFMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJGMA2'}), 'Id': 'a0BS8000005uJJGMA2', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w1KMAQ'}), 'Id': 'a0BS80000061w1KMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w1LMAQ'}), 'Id': 'a0BS80000061w1LMAQ', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC2AIAX,1154K7W49,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9NBMAY'}), 'Id': 'a0BS8000005r9NBMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9NCMAY'}), 'Id': 'a0BS8000005r9NCMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJLBMA2'}), 'Id': 'a0BS8000005uJLBMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJLCMA2'}), 'Id': 'a0BS8000005uJLCMA2', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYoMAI'}), 'Id': 'a0BS80000061xYoMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYpMAI'}), 'Id': 'a0BS80000061xYpMAI', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1eIAH,1158V363X,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9M5MAI'}), 'Id': 'a0BS8000005r9M5MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9M6MAI'}), 'Id': 'a0BS8000005r9M6MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJK5MAM'}), 'Id': 'a0BS8000005uJK5MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJK6MAM'}), 'Id': 'a0BS8000005uJK6MAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xXiMAI'}), 'Id': 'a0BS80000061xXiMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xXjMAI'}), 'Id': 'a0BS80000061xXjMAI', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1IIAX,1158XZ6G1,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LLMAY'}), 'Id': 'a0BS8000005r9LLMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9LMMAY'}), 'Id': 'a0BS8000005r9LMMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJLMA2'}), 'Id': 'a0BS8000005uJJLMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJJMMA2'}), 'Id': 'a0BS8000005uJJMMA2', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w1QMAQ'}), 'Id': 'a0BS80000061w1QMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w1RMAQ'}), 'Id': 'a0BS80000061w1RMAQ', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC28IAH,1159NSRNF,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9N7MAI'}), 'Id': 'a0BS8000005r9N7MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9N8MAI'}), 'Id': 'a0BS8000005r9N8MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJL7MAM'}), 'Id': 'a0BS8000005uJL7MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJL8MAM'}), 'Id': 'a0BS8000005uJL8MAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYkMAI'}), 'Id': 'a0BS80000061xYkMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYlMAI'}), 'Id': 'a0BS80000061xYlMAI', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0oIAH,115HBWFR9,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KNMAY'}), 'Id': 'a0BS8000005r9KNMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KOMAY'}), 'Id': 'a0BS8000005r9KOMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJINMA2'}), 'Id': 'a0BS8000005uJINMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIOMA2'}), 'Id': 'a0BS8000005uJIOMA2', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w0SMAQ'}), 'Id': 'a0BS80000061w0SMAQ', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w0TMAQ'}), 'Id': 'a0BS80000061w0TMAQ', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC15IAH,115HXFS4F,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KvMAI'}), 'Id': 'a0BS8000005r9KvMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KwMAI'}), 'Id': 'a0BS8000005r9KwMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIvMAM'}), 'Id': 'a0BS8000005uJIvMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIwMAM'}), 'Id': 'a0BS8000005uJIwMAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w10MAA'}), 'Id': 'a0BS80000061w10MAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w11MAA'}), 'Id': 'a0BS80000061w11MAA', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC0yIAH,115HZF1NB,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KhMAI'}), 'Id': 'a0BS8000005r9KhMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KiMAI'}), 'Id': 'a0BS8000005r9KiMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIhMAM'}), 'Id': 'a0BS8000005uJIhMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIiMAM'}), 'Id': 'a0BS8000005uJIiMAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w0mMAA'}), 'Id': 'a0BS80000061w0mMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w0nMAA'}), 'Id': 'a0BS80000061w0nMAA', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC11IAH,115KVYL2T,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KnMAI'}), 'Id': 'a0BS8000005r9KnMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9KoMAI'}), 'Id': 'a0BS8000005r9KoMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJInMAM'}), 'Id': 'a0BS8000005uJInMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJIoMAM'}), 'Id': 'a0BS8000005uJIoMAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w0sMAA'}), 'Id': 'a0BS80000061w0sMAA', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061w0tMAA'}), 'Id': 'a0BS80000061w0tMAA', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1sIAH,115TKRML8,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MbMAI'}), 'Id': 'a0BS8000005r9MbMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9McMAI'}), 'Id': 'a0BS8000005r9McMAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKbMAM'}), 'Id': 'a0BS8000005uJKbMAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKcMAM'}), 'Id': 'a0BS8000005uJKcMAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYEMAY'}), 'Id': 'a0BS80000061xYEMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xYFMAY'}), 'Id': 'a0BS80000061xYFMAY', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1iIAH,1161BMFR2,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MFMAY'}), 'Id': 'a0BS8000005r9MFMAY', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9MGMAY'}), 'Id': 'a0BS8000005r9MGMAY', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKFMA2'}), 'Id': 'a0BS8000005uJKFMA2', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJKGMA2'}), 'Id': 'a0BS8000005uJKGMA2', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xXsMAI'}), 'Id': 'a0BS80000061xXsMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xXtMAI'}), 'Id': 'a0BS80000061xXtMAI', 'TYPE__c': 'Delivery'})]})"
a07S800000MYC1cIAH,1163GLBT5,"OrderedDict({'totalSize': 6, 'done': True, 'records': [OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9M1MAI'}), 'Id': 'a0BS8000005r9M1MAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005r9M2MAI'}), 'Id': 'a0BS8000005r9M2MAI', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJK1MAM'}), 'Id': 'a0BS8000005uJK1MAM', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS8000005uJK2MAM'}), 'Id': 'a0BS8000005uJK2MAM', 'TYPE__c': 'Delivery'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xXeMAI'}), 'Id': 'a0BS80000061xXeMAI', 'TYPE__c': 'Pickup'}), OrderedDict({'attributes': OrderedDict({'type': 'Stop_Position__c', 'url': '/services/data/v59.0/sobjects/Stop_Position__c/a0BS80000061xXfMAI'}), 'Id': 'a0BS80000061xXfMAI', 'TYPE__c': 'Delivery'})]})"
